"","x","y","pop","msa","logincome.mean","logincome.sd","schools","students","enrollment","income","class.size","mu","score"
"9361.1",34.8195831978575,31.953750066185,6923.23583984375,"minor",10.7086996850135,1.09080498740932,4,77,19.25,18857.3788407958,19.25,2.48637196176746,2.48637196176746
"7732",34.9862498638575,32.462083397485,1491.02551269531,"minor",10.7142408667317,1.09108716765189,1,25,25,151401.710407063,25,2.66778767884109,2.66778767884109
"8875.3",34.8279165311575,32.078750065685,16782.83984375,"telaviv",10.8988152060349,1.10044512236513,5,237,47.4,51204.9740936141,23.7,2.99893291191646,2.99893291191646
"10473.1.2",35.1945831963575,31.770416733585,14927.2880859375,"jerusalem",9.96746324088375,1.05237631845921,4,238,59.5,2933.98291314578,29.75,1.6622676107612,1.6622676107612
"4273.1",34.9945831971575,32.820416729385,4606.107421875,"haifa",10.7991853232968,1.09540379786009,2,75,37.5,11373.055585478,37.5,2.06624263218877,2.06624263218877
"8437",34.8862498642575,32.237083398385,1806.01647949219,"minor",10.8512372497304,1.09804054012036,1,37,37,308514.956112951,37,2.70995218928424,2.70995218928424
"10540.1",35.1279165299575,31.762083400285,2097.203125,"minor",10.0291023812408,1.05562526922519,1,23,23,20548.4251367165,23,2.21193979180674,2.21193979180674
"4004.1",35.0695831968575,32.845416729285,5186.86083984375,"haifa",10.6604185851625,1.08834321512423,2,78,39,29384.2991440468,39,2.34616744183279,2.34616744183279
"15414.1",34.7862498646575,31.237083402385,3676.14135742188,"minor",9.84590761315972,1.04593964204228,3,41,13.6666666666667,23323.0755338035,13.6666666666667,2.41846593375376,2.41846593375376
"11723.3",34.8029165312575,31.603750067585,424.067138671875,"minor",10.2398338578606,1.06665801339514,1,8,8,28782.9462267309,8,2.31007892546597,2.31007892546597
"9220.1",34.7695831980575,31.987083399385,7355.7412109375,"telaviv",10.8655976282163,1.09876686578972,3,93,31,20061.7515048535,31,2.34589744682016,2.34589744682016
"4619.2",35.4945831951575,32.795416729485,166.088073730469,"minor",10.0465977840709,1.05654561788621,1,7,7,49980.3349598842,7,2.49529009271124,2.49529009271124
"14636",34.8112498645575,31.287083402185,1083.60302734375,"minor",9.87361612773211,1.04741035828223,1,14,14,21990.7327400999,14,2.23634787440899,2.23634787440899
"8681",34.9695831972575,32.145416732085,1556.05383300781,"minor",10.6604185851624,1.08834321512423,3,32,10.6666666666667,9197.31950321771,10.6666666666667,1.99794486545791,1.99794486545791
"8811",34.9612498639575,32.103750065585,4862.5029296875,"minor",10.6648221124933,1.08856797432291,2,69,34.5,40091.1931672166,34.5,2.38940895687439,2.38940895687439
"3916",35.0695831968575,32.853750062585,4056.54809570312,"haifa",10.662618528154,1.08845550759648,1,64,64,39083.5452472113,32,2.48619612367297,2.48619612367297
"8623",34.8945831975575,32.162083398685,4408.90625,"telaviv",10.8114055046632,1.09602339313352,2,72,36,7127.57912708496,36,1.82046158507611,1.82046158507611
"8720.1",34.8695831976575,32.128750065485,3172.67260742188,"telaviv",10.8537642422255,1.09816838631046,1,49,49,182788.089381989,24.5,2.8082501359083,2.8082501359083
"5670",34.9362498640575,32.695416729885,633.030578613281,"haifa",10.8844412887891,1.09971922117467,1,9,9,10980.3786444543,9,2.11719696174931,2.11719696174931
"4619.3",35.4945831951575,32.795416729485,166.088073730469,"minor",10.0465977840709,1.05654561788621,1,7,7,28615.419814989,7,2.34698342225873,2.34698342225873
"9861.1",34.6779165317575,31.845416733285,3535.05639648438,"minor",10.8072380799827,1.09581213312738,2,44,22,12498.2543967653,22,2.15374620183161,2.15374620183161
"4619.4",35.4945831951575,32.795416729485,166.088073730469,"minor",10.0465977840709,1.05654561788621,1,7,7,16389.4610343835,7,2.18546954110212,2.18546954110212
"4465.1.1",35.0112498637575,32.803750062785,4829.25244140625,"haifa",10.7607848391073,1.09345450746742,2,90,45,12525.5061205228,22.5,2.31914949435681,2.31914949435681
"4773.1",35.1695831964575,32.778750062885,1021.72802734375,"haifa",10.4724771290213,1.07870689711861,1,16,16,11076.6017524054,16,2.11341888175315,2.11341888175315
"465.1",35.6195831946575,33.220416727785,479.850006103516,"minor",9.97868441184982,1.0529685239492,1,17,17,21092.8090742662,17,2.19900326022045,2.19900326022045
"4482.1",35.1529165298575,32.803750062785,2346.72875976562,"haifa",10.5051789900898,1.08038979540256,2,50,25,75887.4563929817,25,2.65308125671321,2.65308125671321
"8999.2.1",34.8362498644575,32.045416732485,10120.0322265625,"telaviv",10.8244862472069,1.09668623321992,4,146,36.5,106878.118787894,36.5,2.75619485008515,2.75619485008515
"9006",34.8945831975575,32.045416732485,2854.53295898438,"telaviv",10.7080868742739,1.09077377603006,2,44,22,48706.7651655605,22,2.50196372278427,2.50196372278427
"10752.1",34.9945831971575,31.737083400385,2796.423828125,"minor",10.1554429472722,1.06225352421016,2,61,30.5,35543.1370933804,30.5,2.3217307465894,2.3217307465894
"14381.1",34.8029165312575,31.303750068785,278.745788574219,"minor",9.8983303720102,1.04872040400619,1,2,2,11430.4459401836,2,1.97397792382068,1.97397792382068
"10251.2",35.2029165296575,31.795416733485,14539.9814453125,"jerusalem",9.98165607319558,1.05312529977289,6,261,43.5,22501.7557500081,21.75,2.56248051322844,2.56248051322844
"4579",35.1612498631575,32.795416729485,1912.09899902344,"haifa",10.4896827880995,1.07959265919551,1,45,45,6924.3604375945,22.5,1.95141010149561,1.95141010149561
"9100",34.8612498643575,32.020416732585,10269.4775390625,"telaviv",10.7336665053195,1.09207582690131,2,164,82,20235.9637531607,27.3333333333333,2.50981451125715,2.50981451125715
"8597",34.8695831976575,32.170416731985,2872.83471679688,"telaviv",10.8664666923987,1.0988108063012,1,30,30,182715.228381095,30,2.72826291274396,2.72826291274396
"8329",34.8529165310575,32.278750064885,5643.5322265625,"minor",10.9370620745142,1.10237431001927,1,88,88,50815.185790354,29.3333333333333,2.56136761425267,2.56136761425267
"10173.1",35.1529165298575,31.803750066785,12071.5478515625,"jerusalem",10.0422327911858,1.05631607176313,4,187,46.75,9229.83410782851,23.375,2.18799477533388,2.18799477533388
"12154",34.5862498654575,31.528750067885,2261.13037109375,"minor",10.4446389365344,1.07727222065396,1,28,28,10644.8686742365,28,1.9657668827517,1.9657668827517
"7589.1",34.9029165308575,32.487083397385,1844.94873046875,"minor",10.8922138807379,1.10011180647635,1,26,26,19976.8087165458,26,2.16052769589783,2.16052769589783
"8965.1",34.8195831978575,32.053750065785,11609.365234375,"telaviv",10.8738616193448,1.09918462807386,5,163,32.6,5712.61797444373,32.6,2.01867110888185,2.01867110888185
"7908.1",35.0445831969575,32.428750064285,2038.15014648438,"minor",10.5981646030315,1.08516074605621,1,27,27,30235.2133774279,27,2.27824145409343,2.27824145409343
"15284",34.8112498645575,31.245416735685,3630.73828125,"minor",9.83211765686858,1.04520692565149,1,42,42,7186.94852330015,21,1.98078395525414,1.98078395525414
"2944.1",35.1695831964575,32.937083395585,1480.65393066406,"minor",10.5090832284836,1.08059053960136,1,24,24,44577.1858777609,24,2.38140951136141,2.38140951136141
"8975",34.9029165308575,32.053750065785,2464.74731445312,"telaviv",10.7048708694579,1.09060996538929,1,48,48,30785.1359413183,24,2.33772109037374,2.33772109037374
"9524",34.9695831972575,31.920416732985,2609.47509765625,"minor",10.4062674937711,1.07529156220643,1,35,35,56454.1418171986,35,2.37788598217918,2.37788598217918
"5224",35.0195831970575,32.737083396385,543.363159179688,"haifa",10.7257291090021,1.09167196482186,1,12,12,103050.179132367,12,2.72987496362245,2.72987496362245
"8622.1",34.8862498642575,32.162083398685,3731.12036132812,"telaviv",10.8286941124288,1.09689937310325,2,54,27,231099.061932873,27,2.85981296943228,2.85981296943228
"4364.1",34.9695831972575,32.812083396085,2414.35302734375,"haifa",10.8487147285517,1.09791290529662,2,34,17,155564.02484391,17,2.89501301716574,2.89501301716574
"16754",34.8445831977575,31.153750069385,69.4879455566406,"minor",9.71852037461893,1.0391513831872,1,1,1,30590.6141308189,1,2.29429415665152,2.29429415665152
"8959.4",34.7695831980575,32.053750065785,8733.76171875,"telaviv",10.9857864349065,1.1048271073846,6,123,20.5,59909.8637466917,20.5,2.86097751558059,2.86097751558059
"3765",35.3112498625575,32.870416729185,1588.08093261719,"minor",10.2831378672027,1.0689110693288,1,29,29,16612.5600267349,29,2.06206642353894,2.06206642353894
"9095",34.8195831978575,32.020416732585,8972.990234375,"telaviv",10.8173831855718,1.09632634970776,1,141,141,65485.7594748427,35.25,2.63455075122526,2.63455075122526
"9127",34.8195831978575,32.012083399285,6548.27685546875,"telaviv",10.8034908985421,1.0956221418061,2,91,45.5,194484.968525712,22.75,3.01357084846285,3.01357084846285
"4381",35.1112498633575,32.812083396085,4876.75830078125,"haifa",10.5773678481898,1.08409551896653,1,99,99,7874.19484330982,33,2.01975655264265,2.01975655264265
"9068.2.1",34.8695831976575,32.028750065885,13171.2890625,"telaviv",10.7305230671787,1.09191590372044,3,189,63,247155.787886537,31.5,3.12150440422228,3.12150440422228
"4465.1.2",35.0112498637575,32.803750062785,4829.25244140625,"haifa",10.7607848391073,1.09345450746742,2,90,45,82850.3486077687,22.5,2.83814672391754,2.83814672391754
"8969.3",34.8529165310575,32.053750065785,13339.4853515625,"telaviv",10.803793192857,1.09563747009355,5,180,36,26051.1740827944,36,2.47601201921849,2.47601201921849
"8958.1",34.7612498647575,32.053750065785,8338.6767578125,"telaviv",11.0052936918498,1.10580758281246,2,114,57,54218.6844190037,28.5,2.69373385570955,2.69373385570955
"9089.2",34.7695831980575,32.020416732585,14808.76953125,"telaviv",10.9248697658815,1.10175969178005,3,195,65,89921.0900762607,32.5,2.90451440001057,2.90451440001057
"14753",34.7195831982575,31.278750068885,124.152488708496,"minor",9.95230871639786,1.0515759980143,1,1,1,145148.113326667,1,2.649559886636,2.649559886636
"9749",34.7112498649575,31.870416733185,763.668029785156,"minor",10.7833188416704,1.09459880228483,1,8,8,9532.70588611806,8,1.96937275925719,1.96937275925719
"8120",35.0195831970575,32.370416731185,917.403259277344,"minor",10.6278503396004,1.08667946513937,1,13,13,45432.1133574827,13,2.43103721081504,2.43103721081504
"9146",34.9779165305575,32.012083399285,1522.03540039062,"minor",10.512542055064,1.08076835091542,1,26,26,160915.714870539,26,2.67359500728206,2.67359500728206
"9945",34.6612498651575,31.828750066685,7858.724609375,"minor",10.8116482119321,1.09603569548178,3,92,30.6666666666667,26455.3753996636,30.6666666666667,2.4482929908982,2.4482929908982
"9613.1",35.0195831970575,31.903750066385,6381.10205078125,"minor",10.3132207782419,1.07047345590848,1,108,108,3619.44643567385,36,1.61425697116064,1.61425697116064
"9293",34.8195831978575,31.970416732785,4551.712890625,"telaviv",10.7353524268035,1.09216158891965,3,52,17.3333333333333,9021.29866203085,17.3333333333333,2.14912030328942,2.14912030328942
"9032.1.1",34.8445831977575,32.037083399185,9891.146484375,"telaviv",10.7935965087825,1.09512031347055,2,159,79.5,26266.6175639034,39.75,2.32536622308724,2.32536622308724
"3065",35.3362498624575,32.928750062285,1757.71630859375,"minor",10.2606962121066,1.06774405027644,1,33,33,32570.7951642758,33,2.21996980322429,2.21996980322429
"7509",35.0945831967575,32.503750063985,2336.30883789062,"minor",10.5307759456859,1.08170523535172,1,33,33,23579.1205238936,33,2.15636294754187,2.15636294754187
"4370.1",35.0195831970575,32.812083396085,3007.51147460938,"haifa",10.7466548960532,1.09273636629707,1,52,52,15313.4594146621,26,2.24421198687216,2.24421198687216
"12058.1",34.5862498654575,31.545416734485,228.369827270508,"minor",10.4706212407258,1.07861131093673,1,5,5,4454.50542593787,5,1.69157422397002,1.69157422397002
"17283.1",34.8695831976575,31.120416736185,32.0186805725098,"minor",9.67042108917683,1.03657668897711,1,1,1,182708.669129263,1,2.77353742197928,2.77353742197928
"2843.1",35.1612498631575,32.945416728885,1837.380859375,"minor",10.5248226379544,1.08139943478369,2,30,15,14764.1556648121,15,2.15631276804637,2.15631276804637
"2857",35.2779165293575,32.945416728885,1006.11834716797,"minor",10.3446505239034,1.07210335964731,2,12,6,84267.9554089402,6,2.58061475089708,2.58061475089708
"10902",35.1112498633575,31.720416733785,5312.9228515625,"minor",10.0066515092905,1.05444306043472,2,78,39,10869.8113520945,39,1.95135701860549,1.95135701860549
"9361.3",34.8195831978575,31.953750066185,6923.23583984375,"minor",10.7086996850135,1.09080498740932,4,77,19.25,33866.2610848442,19.25,2.65183314273446,2.65183314273446
"9225.2",34.8112498645575,31.987083399385,4129.14306640625,"telaviv",10.7790351276094,1.09438136393781,2,43,21.5,28612.8710428802,21.5,2.43855386048942,2.43855386048942
"7400.2",35.1529165298575,32.520416730585,5499.74951171875,"minor",10.4406180275464,1.07706484007574,3,95,31.6666666666667,20606.4623992953,31.6666666666667,2.27371979347324,2.27371979347324
"6759.1",35.0695831968575,32.587083396985,74.8138961791992,"minor",10.5939784459145,1.08494641167789,1,1,1,42407.8916776568,1,2.37772724193354,2.37772724193354
"8959.6",34.7695831980575,32.053750065785,8733.76171875,"telaviv",10.9857864349065,1.1048271073846,6,123,20.5,47005.3716743696,20.5,2.79938900197759,2.79938900197759
"10112",34.6445831985575,31.803750066785,8508.0029296875,"minor",10.8007368995379,1.09548248627097,3,91,30.3333333333333,176763.513047187,30.3333333333333,2.94607642633964,2.94607642633964
"3861",35.3445831957575,32.862083395885,1905.61572265625,"minor",10.2371360450813,1.06651749191684,1,38,38,38936.8390020893,38,2.21678564526119,2.21678564526119
"8965.2.1",34.8195831978575,32.053750065785,11609.365234375,"telaviv",10.8738616193448,1.09918462807386,5,163,32.6,53336.5730535061,32.6,2.70486186775762,2.70486186775762
"8821.1.1",34.8279165311575,32.095416732285,14103.2451171875,"telaviv",10.9278152192276,1.10190820444595,2,208,104,293713.761890059,34.6666666666667,3.10596464930541,3.10596464930541
"4799.1",35.3862498622575,32.778750062885,2480.90161132812,"minor",10.1693126445357,1.06297865790929,2,44,22,3263.45670733284,22,1.57635585401688,1.57635585401688
"9125.1",34.8029165312575,32.012083399285,14912.41796875,"telaviv",10.8380852446381,1.09737491034225,2,196,98,90656.5705022661,32.6666666666667,2.90457589992905,2.90457589992905
"2844.2",35.1695831964575,32.945416728885,2206.5029296875,"minor",10.5110399147089,1.08069113249649,2,36,18,11491.4751403429,18,2.08151947161492,2.08151947161492
"9992",34.6445831985575,31.820416733385,5304.81005859375,"minor",10.8310977873439,1.09702110722851,4,78,19.5,108406.298112522,19.5,2.86077385865196,2.86077385865196
"15414.3",34.7862498646575,31.237083402385,3676.14135742188,"minor",9.84590761315972,1.04593964204228,3,41,13.6666666666667,17074.9216758494,13.6666666666667,2.32689593153013,2.32689593153013
"5340",35.2195831962575,32.728750063085,2776.11376953125,"minor",10.3845871767708,1.07417085216515,1,52,52,33990.2109282682,26,2.36093050123252,2.36093050123252
"8336.2",34.9112498641575,32.278750064885,2968.71411132812,"minor",10.8114055046632,1.09602339313352,2,45,22.5,110826.543508384,22.5,2.70439615684453,2.70439615684453
"8716.1",34.8362498644575,32.128750065485,3995.47827148438,"telaviv",10.9263848821974,1.10183608794076,3,55,18.3333333333333,68673.626951069,18.3333333333333,2.69044223293907,2.69044223293907
"15684.2",34.8029165312575,31.220416735785,3347.41333007812,"minor",9.81487471698732,1.04429001490047,3,34,11.3333333333333,21521.3298133791,11.3333333333333,2.38242415218955,2.38242415218955
"9105",34.9029165308575,32.020416732585,3395.12353515625,"telaviv",10.6547814288566,1.08805542285597,2,55,27.5,10717.0012140463,27.5,2.03314210099257,2.03314210099257
"8926.1",34.7612498647575,32.062083399085,5533.19140625,"telaviv",11.0209911237167,1.10659593768541,1,71,71,46603.052240968,35.5,2.4375614701157,2.4375614701157
"4888",35.3279165291575,32.770416729585,375.376312255859,"minor",10.2418087107301,1.06676086619105,1,10,10,15130.1121244745,10,2.12882054508945,2.12882054508945
"10789",34.7279165315575,31.728750067085,458.181945800781,"minor",10.5229941200931,1.08130549286463,1,5,5,18964.7633808203,5,2.17029108301721,2.17029108301721
"8970.3",34.8612498643575,32.053750065785,14320.345703125,"telaviv",10.7868067137548,1.09477581234977,4,210,52.5,34720.0864190443,26.25,2.79088289454674,2.79088289454674
"8390",34.8362498644575,32.253750064985,1241.31494140625,"minor",10.9668301666221,1.10387349147456,1,20,20,72409.5746231302,20,2.52432165780087,2.52432165780087
"8747.1",34.8695831976575,32.120416732185,2303.41357421875,"telaviv",10.8512372497304,1.09804054012036,1,33,33,15133.4587385819,33,2.0233253900437,2.0233253900437
"4274",35.0029165304575,32.820416729385,3254.3095703125,"haifa",10.7822544623048,1.09454477916138,1,63,63,55408.6403586752,31.5,2.54667712891981,2.54667712891981
"7644.1",34.9779165305575,32.478750064085,2215.52392578125,"minor",10.7349899605822,1.0921431510049,1,40,40,13911.9483289132,40,1.90890398788158,1.90890398788158
"8981",34.9529165306575,32.053750065785,3852.57348632812,"minor",10.6126909402147,1.08590417728549,2,58,29,29330.7018559483,29,2.33993817327069,2.33993817327069
"8554.1",34.8779165309575,32.187083398585,6005.8291015625,"telaviv",10.8537642422255,1.09816838631046,3,100,33.3333333333333,230792.915743134,33.3333333333333,2.86638796506047,2.86638796506047
"8848",34.8362498644575,32.087083398985,16017.345703125,"telaviv",10.8949332424075,1.10024912544627,4,233,58.25,12759.8680893281,29.125,2.47262954819479,2.47262954819479
"8990.1.2",34.7612498647575,32.045416732485,8559.4296875,"telaviv",10.9897056105601,1.10502416316266,2,105,52.5,87725.8439118385,26.25,2.85844841119339,2.85844841119339
"10396.1.1",35.1779165297575,31.778750066885,11191.7216796875,"jerusalem",9.99212736855914,1.05367754758481,3,195,65,25262.2078831848,32.5,2.29699947048453,2.29699947048453
"9464.2",34.7862498646575,31.928750066285,4573.34814453125,"minor",10.7327809378556,1.0920307758105,2,73,36.5,232643.009212796,36.5,2.76552219394493,2.76552219394493
"4297",35.2029165296575,32.820416729385,1104.08923339844,"minor",10.4295687783814,1.07649476328299,1,20,20,51426.319534848,20,2.4324577069769,2.4324577069769
"3283",35.4529165286575,32.912083395685,123.260887145996,"minor",10.112386977978,1.05999931750387,1,2,2,5357.07997898775,2,1.74206553182381,1.74206553182381
"9132.1",34.8612498643575,32.012083399285,1254.14172363281,"telaviv",10.720585635875,1.09141018034646,1,14,14,49272.7330457032,14,2.46408160438877,2.46408160438877
"9585.1.1",34.7862498646575,31.903750066385,2116.1357421875,"minor",10.692319435647,1.08997040916241,2,22,11,69398.5997587083,11,2.61224911307436,2.61224911307436
"4670",35.1195831966575,32.787083396185,1270.02734375,"haifa",10.5569013807811,1.0830461866001,1,24,24,8838.61757356404,24,1.9907160829121,1.9907160829121
"8645.3",34.8779165309575,32.153750065385,3059.95288085938,"telaviv",10.8436830527579,1.09765826764465,2,52,26,62283.4019021304,26,2.53316607373637,2.53316607373637
"8616",34.8362498644575,32.162083398685,6956.2109375,"telaviv",10.9370620745142,1.10237431001927,2,76,38,66612.8779028531,38,2.53034230308323,2.53034230308323
"8889",34.9445831973575,32.078750065685,2260.7880859375,"minor",10.6637976319808,1.08851568824405,1,33,33,82768.4994196357,33,2.48065805813425,2.48065805813425
"8311.2",34.8862498642575,32.287083398185,1318.76220703125,"minor",10.8664666923987,1.0988108063012,1,17,17,268549.941480047,17,2.84705241640304,2.84705241640304
"5130.1",35.0029165304575,32.745416729685,40.7203636169434,"haifa",10.7607848391073,1.09345450746742,1,1,1,9648.29137624454,1,2.0735139581102,2.0735139581102
"5354",35.3362498624575,32.728750063085,3867.79760742188,"minor",10.2232341943133,1.06579308990031,1,73,73,84616.4482619696,36.5,2.5090158743131,2.5090158743131
"541.1.1",35.5695831948575,33.203750061185,2075.51733398438,"minor",10.0285469158503,1.05559603573054,2,37,18.5,28953.5164466026,18.5,2.34611597453854,2.34611597453854
"7254.1",35.1445831965575,32.537083397185,3186.39184570312,"minor",10.4573816332119,1.07792916862802,1,67,67,34249.7659504677,33.5,2.29222927190017,2.29222927190017
"10401.2.2",35.2195831962575,31.778750066885,16440.248046875,"jerusalem",9.9499041900965,1.05144895739675,7,268,38.2857142857143,33608.2573314713,38.2857142857143,2.3426170044872,2.3426170044872
"8851.2",34.8612498643575,32.087083398985,6271.96826171875,"telaviv",10.8412886792622,1.09753707501347,2,84,42,199099.867337846,21,3.02883735158794,3.02883735158794
"8993.1",34.7862498646575,32.045416732485,7551.240234375,"telaviv",10.9325258833394,1.1021456791862,2,106,53,17999.9813611115,26.5,2.39648400478369,2.39648400478369
"10156",35.0112498637575,31.803750066785,1027.44982910156,"minor",10.2089542209654,1.06504847156077,1,21,21,6193.22632569086,21,1.77586043888762,1.77586043888762
"9003",34.8695831976575,32.045416732485,4485.34228515625,"telaviv",10.7567764443953,1.09325083247651,1,78,78,34184.1404372311,39,2.26430042947348,2.26430042947348
"9126.1",34.8112498645575,32.012083399285,12668.2265625,"telaviv",10.8206820047081,1.09649350227127,5,189,37.8,82415.9731374879,37.8,2.72048378997019,2.72048378997019
"4287",35.1195831966575,32.820416729385,1567.97827148438,"haifa",10.5650488384272,1.08346403511182,1,23,23,18176.3082229487,23,2.2457895421194,2.2457895421194
"4560",35.0029165304575,32.795416729485,3766.62475585938,"haifa",10.7750609146171,1.09417959701002,1,42,42,40478.7153146151,21,2.61706488990941,2.61706488990941
"8947",34.9362498640575,32.062083399085,1909.96520996094,"minor",10.6548420233357,1.08805851677481,1,24,24,81196.1650967219,24,2.55468496433101,2.55468496433101
"4947.1",35.0195831970575,32.762083396285,2024.29797363281,"haifa",10.7326688531231,1.09202507363985,1,32,32,82781.3920018161,32,2.58123738145777,2.58123738145777
"4472.1",35.0695831968575,32.803750062785,4336.67724609375,"haifa",10.6494731758165,1.08778435239387,2,93,46.5,37992.2341196363,23.25,2.60674989621216,2.60674989621216
"5103.1",35.5362498616575,32.753750062985,1119.52795410156,"minor",9.99585503537241,1.05387407192977,2,23,11.5,93535.3124877743,11.5,2.62233270978807,2.62233270978807
"9054.3",34.7529165314575,32.028750065885,11615.58203125,"telaviv",10.9780089483165,1.10443595198416,4,144,36,164818.434448858,36,2.89983913593227,2.89983913593227
"15550",34.7862498646575,31.228750069085,2410.83203125,"minor",9.83758625036877,1.04549755567857,1,30,30,36507.089098078,30,2.31565625421071,2.31565625421071
"2842",35.1529165298575,32.945416728885,427.827178955078,"minor",10.5387574988819,1.0821150841899,1,9,9,12868.8908295992,9,2.07362567034496,2.07362567034496
"8763",34.7862498646575,32.112083398885,4377.40185546875,"telaviv",11.0367819528493,1.10738841689452,1,62,62,28199.4046096292,31,2.3259591903128,2.3259591903128
"10472.1.3",35.1862498630575,31.770416733585,15912.2841796875,"jerusalem",9.97591457625495,1.05282237481791,4,270,67.5,12301.8204464978,33.75,2.15075074755263,2.15075074755263
"5163",35.2779165293575,32.745416729685,606.126159667969,"minor",10.3043792087216,1.07001449672015,1,14,14,60606.0351493583,14,2.49470193409179,2.49470193409179
"6197",35.1195831966575,32.645416730085,1047.08166503906,"minor",10.522844421323,1.08129780158038,1,33,33,21062.7013234784,33,2.06941842667578,2.06941842667578
"8009.1",34.9445831973575,32.403750064385,434.289611816406,"minor",10.7798524728298,1.09442285514785,1,2,2,19558.4883518735,2,2.1268983882446,2.1268983882446
"5885.1.1",35.2862498626575,32.678750063285,2352.3505859375,"minor",10.2799046764634,1.06874301434824,2,37,18.5,17801.1493017081,18.5,2.22366079130735,2.22366079130735
"5041",35.0195831970575,32.753750062985,708.242004394531,"haifa",10.7303516820377,1.09190718378633,1,12,12,15596.5062651118,12,2.2276996172306,2.2276996172306
"4787",35.2862498626575,32.778750062885,199.407836914062,"minor",10.2994423552924,1.06975814272264,1,5,5,9285.15239279364,5,1.97626198011733,1.97626198011733
"8350.2",34.8445831977575,32.270416731585,3636.9765625,"minor",10.9532247547137,1.10318854813942,3,60,20,39268.2913766843,20,2.51150499557902,2.51150499557902
"3042.1",35.1445831965575,32.928750062285,1719.154296875,"minor",10.5488055173848,1.08263082439567,1,36,36,14028.3606119455,36,1.93967556594858,1.93967556594858
"9220.2",34.7695831980575,31.987083399385,7355.7412109375,"telaviv",10.8655976282163,1.09876686578972,3,93,31,76646.0330505064,31,2.70184447984601,2.70184447984601
"8329.1",34.8529165310575,32.278750064885,5643.5322265625,"minor",10.9370620745142,1.10237431001927,1,88,88,194194.101089604,29.3333333333333,2.87802657127508,2.87802657127508
"7373.1",34.9279165307575,32.520416730585,1327.638671875,"minor",10.8487147285517,1.09791290529662,1,22,22,14818.910096256,22,2.07958965482717,2.07958965482717
"3350",35.1612498631575,32.903750062385,987.848937988281,"minor",10.5149624568873,1.08089276150614,1,17,17,18001.8954081033,17,2.15851623698217,2.15851623698217
"4681",35.2112498629575,32.787083396185,414.087890625,"minor",10.4095695219766,1.07546214985706,1,7,7,70704.7013871758,7,2.54029849353873,2.54029849353873
"9464.3",34.7862498646575,31.928750066285,4573.34814453125,"minor",10.7327809378556,1.0920307758105,2,73,36.5,6432.38139178832,36.5,1.78102177604864,1.78102177604864
"8933.3",34.8195831978575,32.062083399085,16152.783203125,"telaviv",10.8882127882776,1.09990973307801,3,238,79.3333333333333,37612.221182846,39.6666666666667,2.53408557674304,2.53408557674304
"4180",34.9862498638575,32.828750062685,4629.92041015625,"haifa",10.8187889627154,1.09639758414725,1,83,83,140691.786423932,27.6666666666667,2.88522810787306,2.88522810787306
"5802.2",35.3029165292575,32.687083396585,2604.23706054688,"minor",10.2591101064678,1.06766152077373,2,41,20.5,8189.66285670956,20.5,1.97121998715743,1.97121998715743
"10310.1",35.0779165301575,31.787083400185,1194.31970214844,"minor",10.109925386806,1.0598702953562,2,21,10.5,257326.432599139,10.5,2.85502942116292,2.85502942116292
"5804",35.3195831958575,32.687083396585,2508.53955078125,"minor",10.2371360450813,1.06651749191684,1,45,45,13381.1567137796,22.5,2.11058907692694,2.11058907692694
"9585",34.7862498646575,31.903750066385,2116.1357421875,"minor",10.692319435647,1.08997040916241,2,22,11,8322.14104692183,11,1.99929128605882,1.99929128605882
"9291.1",34.8029165312575,31.970416732785,7032.04736328125,"telaviv",10.7682757125669,1.09383503288846,4,85,21.25,29417.9526885339,21.25,2.59336068261828,2.59336068261828
"10184",34.6445831985575,31.795416733485,8930.59765625,"minor",10.7857213351178,1.09472073227822,4,115,28.75,44028.0336462229,28.75,2.6557137285383,2.6557137285383
"8740.1",34.8112498645575,32.120416732185,8014.36474609375,"telaviv",10.9805615181244,1.10456434439227,3,111,37,48835.9330142298,37,2.50064218298428,2.50064218298428
"10111.1",34.6362498652575,31.803750066785,5301.08837890625,"minor",10.8178941437017,1.09635224184068,1,52,52,7675.83581135731,26,2.0312006469795,2.0312006469795
"8339",34.9362498640575,32.278750064885,1195.90295410156,"minor",10.7607848391073,1.09345450746742,1,19,19,21704.4992467581,19,2.21009052441581,2.21009052441581
"8966.1",34.8279165311575,32.053750065785,10679.03125,"telaviv",10.8560182291966,1.09828240798462,4,150,37.5,37054.0463989441,37.5,2.48422760309133,2.48422760309133
"9955.1",34.7445831981575,31.828750066685,1774.22009277344,"minor",10.6496887281337,1.0877953610723,1,27,27,18022.3347381403,27,2.1162764210989,2.1162764210989
"2588",35.5195831950575,32.970416728785,275.535369873047,"minor",10.0465977840709,1.05654561788621,1,2,2,4625.68085803816,2,1.64314483686205,1.64314483686205
"7561",35.0862498634575,32.495416730685,2944.81616210938,"minor",10.5427671844454,1.08232092100702,2,57,28.5,19305.2136703898,28.5,2.18166216589618,2.18166216589618
"10477.2",35.2279165295575,31.770416733585,12629.6259765625,"jerusalem",9.934368695654,1.05062778564131,6,200,33.3333333333333,105959.522013379,33.3333333333333,2.67958769229199,2.67958769229199
"5801",35.2945831959575,32.687083396585,4168.82080078125,"minor",10.2702598147392,1.06824153608417,1,75,75,25214.9380110448,37.5,2.19176973369549,2.19176973369549
